series_id,description
CUSR0000SETD03,"Motor vehicle repair in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SETE,"Motor vehicle insurance in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SETF03,"Parking and other fees in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SETG,"Public transportation in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SETG01,"Airline fares in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SETG02,"Other intercity transportation in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS02042,"Cookies in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS0206A,"Crackers, bread, and cracker products in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS0206B,"Frozen and refrigerated bakery products, pies, tarts, turnovers in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS04011,"Bacon and related products in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS04012,"Breakfast sausage and related products in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS04031,"Ham, excluding canned in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS05011,"Frankfurters in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS0501A,"Lunchmeats in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS06011,"Fresh whole chicken in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS06021,"Fresh and frozen chicken parts in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS07011,"Shelf stable fish and seafood in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS07021,"Frozen fish and seafood in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS09011,"Fresh whole milk in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS09021,"Fresh milk other than whole in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS10011,"Butter in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS11031,"Oranges, including tangerines in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS13031,"Canned fruits in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS14011,"Frozen vegetables in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS14021,"Canned vegetables in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS16011,"Margarine in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS17031,"Roasted coffee in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS18041,"Salt and other seasonings and spices in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS18042,"Olives, pickles, relishes in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS18043,"Sauces and gravies in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS1804B,"Other condiments in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS18064,"Prepared salads in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS20021,"Whiskey at home in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS20022,"Distilled spirits, excluding whiskey, at home in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS20053,"Distilled spirits away from home in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS30021,"Laundry equipment in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS33032,"Stationery, stationery supplies, gift wrap in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SS45011,"New cars in U.S. city average, all urban consumers, seasonally adjusted"
