series_id,description
PCU331222331222,"PPI industry data for Steel wire drawing, not seasonally adjusted"
PCU3312223312221,"PPI industry data for Steel wire drawing-Noninsulated ferrous wire rope, cable, & fabricated wire rope assemblies (incl. lifting slings), not seasonally adjusted"
PCU3312223312225,"PPI industry data for Steel wire drawing-Steel wire, including galvanized and other coated wire, not seasonally adjusted"
PCU3312223312225A,"PPI industry data for Steel wire drawing-Carbon steel wire, not seasonally adjusted"
PCU3312223312225C,"PPI industry data for Steel wire drawing-Stainless steel wire, not seasonally adjusted"
PCU3312223312225D,"PPI industry data for Steel wire drawing-Alloy steel wire, not seasonally adjusted"
PCU3312223312227,"PPI industry data for Steel wire drawing-Steel fencing and fence gates, not seasonally adjusted"
PCU3312223312229,"PPI industry data for Steel wire drawing-Ferrous wire cloth and other ferrous woven wire products, not seasonally adjusted"
PCU331222331222B,"PPI industry data for Steel wire drawing-Other ferrous wire products (excluding springs), not seasonally adjusted"
PCU331222331222M,"PPI industry data for Steel wire drawing-Miscellaneous receipts, not seasonally adjusted"
PCU331222331222P,"PPI industry data for Steel wire drawing-Primary products, not seasonally adjusted"
PCU331222331222S,"PPI industry data for Steel wire drawing-Secondary products, not seasonally adjusted"
PCU331222331222SS,"PPI industry data for Steel wire drawing-Secondary products, not seasonally adjusted"
PCU3313--3313--,"PPI industry group data for Alumina & aluminum production & processing, not seasonally adjusted"
PCU33131-33131-,"PPI industry data for Alumina & aluminum production & processing, not seasonally adjusted"
PCU331313331313,"PPI industry data for Alumina refining and primary aluminum production, not seasonally adjusted"
PCU3313133313132,"PPI industry data for Alumina refining and primary aluminum production-Aluminum ingot, including billet, made in primary aluminum reduction plants, not seasonally adjusted"
PCU331313331313P,"PPI industry data for Alumina refining and primary aluminum production-Primary products, not seasonally adjusted"
PCU331314331314,"PPI industry data for Secondary smelting and alloying of aluminum, not seasonally adjusted"
PCU3313143313142,"PPI industry data for Secondary smelting and alloying of aluminum-Aluminum ingot, including billet, made by secondary smelters, not seasonally adjusted"
PCU3313143313145,"PPI industry data for Secondary smelting and alloying of aluminum-Aluminum and aluminum-base alloys powders, paste, and flakes, not seasonally adjusted"
PCU331314331314M,"PPI industry data for Secondary smelting and alloying of aluminum-Miscellaneous receipts, not seasonally adjusted"
PCU331314331314P,"PPI industry data for Secondary smelting and alloying of aluminum-Primary products, not seasonally adjusted"
PCU331314331314SM,"PPI industry data for Secondary smelting and alloying of aluminum-Secondary products and miscellaneous receipts, not seasonally adjusted"
PCU331315331315,"PPI industry data for Aluminum sheet, plate, and foil mfg, not seasonally adjusted"
PCU3313153313150,"PPI industry data for Aluminum sheet, plate, and foil mfg-Aluminum sheet, plate, and foil, not seasonally adjusted"
PCU331315331315P,"PPI industry data for Aluminum sheet, plate, and foil mfg-Primary products, not seasonally adjusted"
PCU331318331318,"PPI industry data for Other aluminum rolling, drawing, and extruding, not seasonally adjusted"
PCU3313183313180,"PPI industry data for Other aluminum rolling, drawing, and extruding-Other extruded aluminum shapes, including rod, bar, and wire, not seasonally adjusted"
PCU331318331318P,"PPI industry data for Other aluminum rolling, drawing, and extruding-Primary products, not seasonally adjusted"
PCU331318331318S,"PPI industry data for Other aluminum rolling, drawing, and extruding-Secondary products, not seasonally adjusted"
PCU3314--3314--,"PPI industry group data for Nonferrous (exc alum) production & processing, not seasonally adjusted"
PCU33141-33141-,"PPI industry data for Nonferrous metal (except aluminum) smelting and refining, not seasonally adjusted"
PCU331410331410,"PPI industry data for Nonferrous metal (except aluminum) smelting and refining, not seasonally adjusted"
PCU331410331410C,"PPI industry data for Nonferrous metal (except aluminum) smelting and refining-Smelting and refining nonferrous metal (excluding aluminum), not seasonally adjusted"
PCU331410331410P,"PPI industry data for Nonferrous metal (except aluminum) smelting and refining-Primary products, not seasonally adjusted"
PCU33142-33142-,"PPI industry data for Copper rolling/drawing/extruding & alloying, not seasonally adjusted"
PCU331420331420,"PPI industry data for Copper rolling, drawing, extruding, and alloying, not seasonally adjusted"
PCU3314203314208,"PPI industry data for Copper rolling, drawing, extruding, and alloying-Secondary smelting, refining, and alloying of copper, not seasonally adjusted"
PCU331420331420A,"PPI industry data for Copper rolling, drawing, extruding, and alloying-Copper wire and cable, not seasonally adjusted"
PCU331420331420B,"PPI industry data for Copper rolling, drawing, extruding, and alloying-Copper and copper alloy mill shapes, except wire and cable, not seasonally adjusted"
PCU331420331420B1,"PPI industry data for Copper rolling, drawing, extruding, and alloying-Copper and copper alloy sheet, strip, and plate, not seasonally adjusted"
PCU331420331420B3,"PPI industry data for Copper rolling, drawing, extruding, and alloying-Copper and copper alloy pipe and tube, not seasonally adjusted"
PCU331420331420B5,"PPI industry data for Copper rolling, drawing, extruding, and alloying-Copper and copper alloy rod, bar, and shapes, not seasonally adjusted"
PCU331420331420M,"PPI industry data for Copper rolling, drawing, extruding, and alloying-Miscellaneous receipts, not seasonally adjusted"
PCU331420331420P,"PPI industry data for Copper rolling, drawing, extruding, and alloying-Primary products, not seasonally adjusted"
PCU331420331420S,"PPI industry data for Copper rolling, drawing, extruding, and alloying-Secondary products, not seasonally adjusted"
PCU33149-33149-,"PPI industry data for Other nonferrous roll/draw/extruding/alloying, not seasonally adjusted"
PCU331491331491,"PPI industry data for Nonferrous metal (except copper and aluminum) rolling, drawing, and extruding, not seasonally adjusted"
PCU3314913314912,"PPI industry data for Nonferrous metal (except copper and aluminum) rolling, drawing, and extruding-Nickel and nickel-base alloy mill shapes, not seasonally adjusted"
PCU3314913314913,"PPI industry data for Nonferrous metal (except copper and aluminum) rolling, drawing, and extruding-Titanium and titanium-base alloy mill shapes, not seasonally adjusted"
PCU331491331491D,"PPI industry data for Nonferrous metal (except copper and aluminum) rolling, drawing, and extruding-All other nonferrous metal mill shapes, not seasonally adjusted"
PCU331491331491P,"PPI industry data for Nonferrous metal (except copper and aluminum) rolling, drawing, and extruding-Primary products, not seasonally adjusted"
PCU331491331491S,"PPI industry data for Nonferrous metal (except copper and aluminum) rolling, drawing, and extruding-Secondary products, not seasonally adjusted"
PCU331492331492,"PPI industry data for Secondary smelting, refining, and alloying of nonferrous metal (except copper and aluminum), not seasonally adjusted"
PCU3314923314921,"PPI industry data for Secondary smelting, refining, and alloying of nonferrous metal (except copper and aluminum)-Nonferrous metal powders, paste, and flakes (excluding aluminum and copper), not seasonally adjusted"
PCU3314923314929,"PPI industry data for Secondary smelting, refining, and alloying of nonferrous metal (except copper and aluminum)-Secondary precious metals and precious metal alloys, not seasonally adjusted"
PCU331492331492B,"PPI industry data for Secondary smelting, refining, and alloying of nonferrous metal (except copper and aluminum)-All other miscellaneous secondary nonferrous metals, including secondary lead and zinc, not seasonally adjusted"
PCU331492331492M1,"PPI industry data for Secondary smelting, refining, and alloying of nonferrous metal (except copper and aluminum)-Miscellaneous receipts, not seasonally adjusted"
PCU331492331492P,"PPI industry data for Secondary smelting, refining, and alloying of nonferrous metal (except copper and aluminum)-Primary products, not seasonally adjusted"
PCU331492331492S,"PPI industry data for Secondary smelting, refining, and alloying of nonferrous metal (except copper and aluminum)-Secondary products, not seasonally adjusted"
PCU3315--3315--,"PPI industry group data for Foundries, not seasonally adjusted"
PCU33151-33151-,"PPI industry data for Ferrous metal foundries, not seasonally adjusted"
PCU331511331511,"PPI industry data for Iron foundries, not seasonally adjusted"
PCU3315113315111,"PPI industry data for Iron foundries-Ductile iron pressure pipe and fittings, not seasonally adjusted"
PCU3315113315113,"PPI industry data for Iron foundries-Other ductile iron castings, not seasonally adjusted"
PCU3315113315119,"PPI industry data for Iron foundries-Other gray iron castings (including molds and stools for heavy steel ingots), not seasonally adjusted"
PCU331511331511B,"PPI industry data for Iron foundries-Cast iron pressure and soil pipe and fittings, all sizes, not seasonally adjusted"
PCU331511331511M,"PPI industry data for Iron foundries-Miscellaneous receipts, not seasonally adjusted"
PCU331511331511P,"PPI industry data for Iron foundries-Primary products, not seasonally adjusted"
PCU331511331511S,"PPI industry data for Iron foundries-Secondary products, not seasonally adjusted"
PCU331511331511T,"PPI industry data for Iron foundries-Standard and pearlitic malleable iron castings, not seasonally adjusted"
PCU331512331512,"PPI industry data for Steel investment foundries, not seasonally adjusted"
PCU3315123315120,"PPI industry data for Steel investment foundries-Steel investment castings, not seasonally adjusted"
PCU331512331512P,"PPI industry data for Steel investment foundries-Primary products, not seasonally adjusted"
PCU331512331512S,"PPI industry data for Steel investment foundries-Secondary products, not seasonally adjusted"
PCU331512331512SS,"PPI industry data for Steel investment foundries-Secondary products, not seasonally adjusted"
PCU331513331513,"PPI industry data for Steel foundries, except investment, not seasonally adjusted"
PCU3315133315131,"PPI industry data for Steel foundries, except investment-Carbon steel castings, except investment, not seasonally adjusted"
PCU3315133315134,"PPI industry data for Steel foundries, except investment-Alloy steel castings, excluding investment, not seasonally adjusted"
PCU33151333151341,"PPI industry data for Steel foundries, except investment-High alloy steel castings, except investment, not seasonally adjusted"
PCU33151333151343,"PPI industry data for Steel foundries, except investment-Other alloy steel castings, except investment, not seasonally adjusted"
PCU331513331513P,"PPI industry data for Steel foundries, except investment-Primary products, not seasonally adjusted"
PCU331513331513SM,"PPI industry data for Steel foundries, except investment-Secondary products and miscellaneous receipts, not seasonally adjusted"
PCU33152-33152-,"PPI industry data for Nonferrous metal foundries, not seasonally adjusted"
PCU331523331523,"PPI industry data for Nonferrous metal die-casting foundries, not seasonally adjusted"
PCU3315233315231,"PPI industry data for Nonferrous metal die-casting foundries-Aluminum die-castings, not seasonally adjusted"
PCU3315233315233,"PPI industry data for Nonferrous metal die-casting foundries-Nonferrous (except aluminum) die-castings, not seasonally adjusted"
PCU331523331523P,"PPI industry data for Nonferrous metal die-casting foundries-Primary products, not seasonally adjusted"
PCU331523331523S,"PPI industry data for Nonferrous metal die-casting foundries-Secondary products, not seasonally adjusted"
PCU331524331524,"PPI industry data for Aluminum foundries, except die-casting, not seasonally adjusted"
PCU3315243315240,"PPI industry data for Aluminum foundries, except die-casting-Aluminum castings, excluding die-castings, not seasonally adjusted"
PCU331524331524P,"PPI industry data for Aluminum foundries, except die-casting-Primary products, not seasonally adjusted"
PCU331524331524S1,"PPI industry data for Aluminum foundries, except die-casting-Secondary products, not seasonally adjusted"
PCU331529331529,"PPI industry data for Other nonferrous metal foundries, except die-casting, not seasonally adjusted"
PCU3315293315295,"PPI industry data for Other nonferrous metal foundries, except die-casting-Copper foundries (excluding die-casting), not seasonally adjusted"
PCU3315293315298,"PPI industry data for Other nonferrous metal foundries, except die-casting-Other nonferrous foundries (excluding die-casting), including nickel and zinc casting, not seasonally adjusted"
PCU331529331529M,"PPI industry data for Other nonferrous metal foundries, except die-casting-Miscellaneous receipts, not seasonally adjusted"
PCU331529331529P,"PPI industry data for Other nonferrous metal foundries, except die-casting-Primary products, not seasonally adjusted"
PCU331529331529S,"PPI industry data for Other nonferrous metal foundries, except die-casting-Secondary products, not seasonally adjusted"
PCU332---332---,"PPI industry sub-sector data for Fabricated metal product mfg, not seasonally adjusted"
PCU3321--3321--,"PPI industry group data for Forging & stamping, not seasonally adjusted"
PCU33211-33211-,"PPI industry data for Forging & stamping, not seasonally adjusted"
PCU332111332111,"PPI industry data for Iron and steel forging, not seasonally adjusted"
PCU3321113321111,"PPI industry data for Iron and steel forging-Hot impression die impact, press and upset steel forgings, not seasonally adjusted"
PCU33211133211111,"PPI industry data for Iron and steel forging-Hot impression die impact, press and upset carbon steel forgings, not seasonally adjusted"
PCU33211133211112,"PPI industry data for Iron and steel forging-Hot impression die impact, press and upset alloy steel forgings, not seasonally adjusted"
PCU33211133211113,"PPI industry data for Iron and steel forging-Hot impression die impact, press and upset stainless steel forgings, not seasonally adjusted"
PCU3321113321114,"PPI industry data for Iron and steel forging-Seamless rolled ring forgings, ferrous, from purchased iron and steel, not seasonally adjusted"
PCU332111332111A,"PPI industry data for Iron and steel forging-Open die and smith forgings, ferrous, from purchased iron and steel, not seasonally adjusted"
PCU332111332111P,"PPI industry data for Iron and steel forging-Primary products, not seasonally adjusted"
PCU332111332111S,"PPI industry data for Iron and steel forging-Secondary products, not seasonally adjusted"
PCU332111332111SS,"PPI industry data for Iron and steel forging-Secondary products, not seasonally adjusted"
PCU332112332112,"PPI industry data for Nonferrous forging, not seasonally adjusted"
PCU3321123321124,"PPI industry data for Nonferrous forging-Hot impression die impact, press and upset nonferrous forgings, not seasonally adjusted"
PCU33211233211241,"PPI industry data for Nonferrous forging-Hot impression die impact, press, and upset aluminum and aluminum alloy forgings, not seasonally adjusted"
PCU33211233211242,"PPI industry data for Nonferrous forging-Hot impression die impact, press, and upset titanium and titanium alloy forgings, not seasonally adjusted"
PCU33211233211243,"PPI industry data for Nonferrous forging-Other nonferrous hot impression die impact, press, and upset forgings, not seasonally adjusted"
PCU3321123321129,"PPI industry data for Nonferrous forging-Other nonferrous forgings, including cold impression die impact and seamless rolled, not seasonally adjusted"
PCU332112332112P,"PPI industry data for Nonferrous forging-Primary products, not seasonally adjusted"
PCU332114332114,"PPI industry data for Custom roll forming, not seasonally adjusted"
PCU3321143321140,"PPI industry data for Custom roll forming-Custom roll formed products (steel, aluminum and other metal), not seasonally adjusted"
PCU332114332114P,"PPI industry data for Custom roll forming-Primary products, not seasonally adjusted"
PCU332114332114S,"PPI industry data for Custom roll forming-Secondary products, not seasonally adjusted"
PCU332114332114SS,"PPI industry data for Custom roll forming-Secondary products, not seasonally adjusted"
PCU332119332119,"PPI industry data for Other metal stamping, except automotive, not seasonally adjusted"
PCU3321193321193,"PPI industry data for Other metal stamping, except automotive-Metal job stampings, except automotive, not seasonally adjusted"
PCU33211933211931,"PPI industry data for Other metal stamping, except automotive-Recreational vehicle metal job stampings, not seasonally adjusted"
PCU33211933211932,"PPI industry data for Other metal stamping, except automotive-Motor and generator metal job stampings, not seasonally adjusted"
PCU33211933211933,"PPI industry data for Other metal stamping, except automotive-Other metal job stampings, not seasonally adjusted"
PCU33211933211935,"PPI industry data for Other metal stamping, except automotive-Electrical appliance metal job stampings, not seasonally adjusted"
PCU3321193321199,"PPI industry data for Other metal stamping, except automotive-Other metal stampings, n.e.c., incl. stamped and pressed metal, and crowns and closures, not seasonally adjusted"
PCU33211933211992,"PPI industry data for Other metal stamping, except automotive-Stamped and pressed metal end products, including vitreous enameled products, not seasonally adjusted"
PCU332119332119M,"PPI industry data for Other metal stamping, except automotive-Miscellaneous receipts, not seasonally adjusted"
PCU332119332119P,"PPI industry data for Other metal stamping, except automotive-Primary products, not seasonally adjusted"
PCU332119332119S,"PPI industry data for Other metal stamping, except automotive-Secondary products, not seasonally adjusted"
PCU332216332216,"PPI industry data for Saw blade, handsaw, and hand and edge tool mfg, not seasonally adjusted"
PCU3322163322161,"PPI industry data for Saw blade, handsaw, and hand and edge tool mfg-Mechanics' hand service tools, not seasonally adjusted"
PCU3322163322164,"PPI industry data for Saw blade, handsaw, and hand and edge tool mfg-Edge tools, hand-operated, not seasonally adjusted"
PCU3322163322165,"PPI industry data for Saw blade, handsaw, and hand and edge tool mfg-Dies and interchangeable cutting tools, machine/power-driven hand tools, not seasonally adjusted"
PCU3322163322167,"PPI industry data for Saw blade, handsaw, and hand and edge tool mfg-All other miscellaneous hand tools, except handsaws, not seasonally adjusted"
PCU3322163322169,"PPI industry data for Saw blade, handsaw, and hand and edge tool mfg-Precision measuring tools (inspection, quality control, etc.), not seasonally adjusted"
PCU332216332216C,"PPI industry data for Saw blade, handsaw, and hand and edge tool mfg-Saw blades and handsaws, not seasonally adjusted"
PCU332216332216M,"PPI industry data for Saw blade, handsaw, and hand and edge tool mfg-Miscellaneous receipts, not seasonally adjusted"
PCU332216332216P,"PPI industry data for Saw blade, handsaw, and hand and edge tool mfg-Primary products, not seasonally adjusted"
PCU332216332216S,"PPI industry data for Saw blade, handsaw, and hand and edge tool mfg-Secondary products, not seasonally adjusted"
PCU3323--3323--,"PPI industry group data for Architectural & structural metals mfg, not seasonally adjusted"
PCU33231-33231-,"PPI industry data for Plate work & fabricated structural prod mfg, not seasonally adjusted"
PCU332311332311,"PPI industry data for Prefabricated metal buildings and components mfg, not seasonally adjusted"
PCU3323113323111,"PPI industry data for Prefabricated metal buildings and components mfg-Prefabricated metal bldg & component systems (excl. farm service bldgs, resid. bldgs, & parts), not seasonally adjusted"
PCU33231133231111,"PPI industry data for Prefabricated metal buildings and components mfg-Prefabricated metal building systems (excl. farm service bldgs, resid. bldgs, and parts), not seasonally adjusted"
PCU33231133231112,"PPI industry data for Prefabricated metal buildings and components mfg-Industrial & commercial prefab metal building systems (excl farm svc bldgs, residential, parts), not seasonally adjusted"
PCU3323113323113,"PPI industry data for Prefabricated metal buildings and components mfg-Other prefabricated and portable metal buildings and parts, not seasonally adjusted"
PCU33231133231133,"PPI industry data for Prefabricated metal buildings and components mfg-Other prefabricated & portable buildings, steel and aluminum, not seasonally adjusted"
PCU33231133231134,"PPI industry data for Prefabricated metal buildings and components mfg-Panels, parts, and sections for prefabricated buildings, steel and aluminum, not seasonally adjusted"
PCU332311332311P,"PPI industry data for Prefabricated metal buildings and components mfg-Primary products, not seasonally adjusted"
PCU332311332311S,"PPI industry data for Prefabricated metal buildings and components mfg-Secondary products, not seasonally adjusted"
PCU332311332311SS,"PPI industry data for Prefabricated metal buildings and components mfg-Secondary products, not seasonally adjusted"
PCU332312332312,"PPI industry data for Fabricated structural metal mfg, not seasonally adjusted"
PCU3323123323121,"PPI industry data for Fabricated structural metal mfg-Fabricated structural metal bar joists and concrete reinforcing bars, not seasonally adjusted"
PCU33231233231211,"PPI industry data for Fabricated structural metal mfg-Fabricated structural iron and steel for industrial buildings metal bar joists, short span, not seasonally adjusted"
PCU33231233231212,"PPI industry data for Fabricated structural metal mfg-Fabricated structural iron & steel for commercial, residential, institutional, & public bldgs., not seasonally adjusted"
PCU3323123323125,"PPI industry data for Fabricated structural metal mfg-Other fabricated structural metal, not seasonally adjusted"
PCU3323123323126,"PPI industry data for Fabricated structural metal mfg-Fabricated structural metal for bridges, not seasonally adjusted"
PCU332312332312M1,"PPI industry data for Fabricated structural metal mfg-Miscellaneous receipts, not seasonally adjusted"
PCU332312332312P,"PPI industry data for Fabricated structural metal mfg-Primary products, not seasonally adjusted"
PCU332312332312S,"PPI industry data for Fabricated structural metal mfg-Secondary products, not seasonally adjusted"
PCU332312332312SS,"PPI industry data for Fabricated structural metal mfg-Secondary products, not seasonally adjusted"
PCU332313332313,"PPI industry data for Plate work mfg, not seasonally adjusted"
PCU3323133323130,"PPI industry data for Plate work mfg-Fabricated plate work (stacks and weldments), not seasonally adjusted"
PCU332313332313P,"PPI industry data for Plate work mfg-Primary products, not seasonally adjusted"
PCU33232-33232-,"PPI industry data for Ornamental & architectural metal prod mfg, not seasonally adjusted"
PCU332321332321,"PPI industry data for Metal window and door mfg, not seasonally adjusted"
PCU3323213323211,"PPI industry data for Metal window and door mfg-Metal doors (except storm doors), not seasonally adjusted"
PCU3323213323219,"PPI industry data for Metal window and door mfg-Metal window and door screens (except combination screens) and metal weather strip, not seasonally adjusted"
PCU332321332321B,"PPI industry data for Metal window and door mfg-Metal molding and trim and store fronts, not seasonally adjusted"
PCU332321332321C,"PPI industry data for Metal window and door mfg-Metal combination screen, storm sash, and storm doors, not seasonally adjusted"
PCU332321332321D,"PPI industry data for Metal window and door mfg-Metal windows (except storm sash), not seasonally adjusted"
PCU332321332321P,"PPI industry data for Metal window and door mfg-Primary products, not seasonally adjusted"
PCU332321332321S,"PPI industry data for Metal window and door mfg-Secondary products, not seasonally adjusted"
PCU332321332321SS,"PPI industry data for Metal window and door mfg-Secondary products, not seasonally adjusted"
PCU332322332322,"PPI industry data for Sheet metal work mfg, not seasonally adjusted"
PCU3323223323221,"PPI industry data for Sheet metal work mfg-Sheet metal air-conditioning ducts and stove pipe, not seasonally adjusted"
PCU3323223323227,"PPI industry data for Sheet metal work mfg-Sheet metal roofing and roof drainage equipment, not seasonally adjusted"
PCU332322332322A,"PPI industry data for Sheet metal work mfg-Sheet metal awnings, canopies, cornices, and soffits, not seasonally adjusted"
PCU332322332322C,"PPI industry data for Sheet metal work mfg-Sheet metal electronic enclosures, not seasonally adjusted"
PCU332322332322C1,"PPI industry data for Sheet metal work mfg-Steel sheet metal computer & peripheral equipment enclosures, not seasonally adjusted"
PCU332322332322C2,"PPI industry data for Sheet metal work mfg-Aluminum sheet metal computer & peripheral equipment enclosures, not seasonally adjusted"
PCU332322332322C3,"PPI industry data for Sheet metal work mfg-Other sheet metal electronic enclosures (excluding computers), not seasonally adjusted"
PCU332322332322G,"PPI industry data for Sheet metal work mfg-Other sheet metal work, not seasonally adjusted"
PCU332322332322G1,"PPI industry data for Sheet metal work mfg-Sheet metal roof ventilators, louvers, & dampers for heating, ventilation, and air-conditioning, not seasonally adjusted"
PCU332322332322G3,"PPI industry data for Sheet metal work mfg-Aluminum and other sheet metal work, not seasonally adjusted"
PCU332322332322M,"PPI industry data for Sheet metal work mfg-Miscellaneous receipts, not seasonally adjusted"
PCU332322332322P,"PPI industry data for Sheet metal work mfg-Primary products, not seasonally adjusted"
PCU332322332322S,"PPI industry data for Sheet metal work mfg-Secondary products, not seasonally adjusted"
PCU332323332323,"PPI industry data for Ornamental and architectural metal work mfg, not seasonally adjusted"
PCU3323233323231,"PPI industry data for Ornamental and architectural metal work mfg-Metal grilles, registers, and air diffusers, not seasonally adjusted"
PCU3323233323236,"PPI industry data for Ornamental and architectural metal work mfg-Open metal flooring, grating, and studs, not seasonally adjusted"
PCU3323233323238,"PPI industry data for Ornamental and architectural metal work mfg-Ornamental and architectural metal work, not seasonally adjusted"
PCU33232333232381,"PPI industry data for Ornamental and architectural metal work mfg-Iron, steel, and aluminum stairs, staircases, and fire escapes, not seasonally adjusted"
PCU33232333232382,"PPI industry data for Ornamental and architectural metal work mfg-Steel and aluminum fences, gates (not wire), and railings and window guards, not seasonally adjusted"
PCU3323233323239,"PPI industry data for Ornamental and architectural metal work mfg-Other architectural and ornamental work, not seasonally adjusted"
PCU33232333232391,"PPI industry data for Ornamental and architectural metal work mfg-Other aluminum and metal architectural and ornamental work, not seasonally adjusted"
PCU33232333232392,"PPI industry data for Ornamental and architectural metal work mfg-Other iron and steel architectural and ornamental work, not seasonally adjusted"
PCU33232333232394,"PPI industry data for Ornamental and architectural metal work mfg-Metal stalls and corrals, not seasonally adjusted"
PCU332323332323M,"PPI industry data for Ornamental and architectural metal work mfg-Miscellaneous receipts, not seasonally adjusted"
PCU332323332323P,"PPI industry data for Ornamental and architectural metal work mfg-Primary products, not seasonally adjusted"
PCU332323332323S,"PPI industry data for Ornamental and architectural metal work mfg-Secondary products, not seasonally adjusted"
PCU332323332323SS,"PPI industry data for Ornamental and architectural metal work mfg-Secondary products, not seasonally adjusted"
PCU3324--3324--,"PPI industry group data for Boiler, tank & shipping container mfg, not seasonally adjusted"
PCU33241-33241-,"PPI industry data for Power boiler & heat exchanger mfg, not seasonally adjusted"
PCU332410332410,"PPI industry data for Power boiler and heat exchanger mfg, not seasonally adjusted"
PCU3324103324101,"PPI industry data for Power boiler and heat exchanger mfg-Fabricated heat exchangers and steam condensers (excluding nuclear applications), not seasonally adjusted"
PCU3324103324106,"PPI industry data for Power boiler and heat exchanger mfg-Steel power boilers (stationary and marine), parts and attachments (excl. nuclear applications), not seasonally adjusted"
PCU332410332410P,"PPI industry data for Power boiler and heat exchanger mfg-Primary products, not seasonally adjusted"
PCU332410332410S,"PPI industry data for Power boiler and heat exchanger mfg-Secondary products, not seasonally adjusted"
PCU332410332410SM,"PPI industry data for Power boiler and heat exchanger mfg-Secondary products and miscellaneous receipts, not seasonally adjusted"
PCU332410332410SS,"PPI industry data for Power boiler and heat exchanger mfg-Secondary products, not seasonally adjusted"
PCU33242-33242-,"PPI industry data for Metal tank (heavy gauge) mfg, not seasonally adjusted"
PCU332420332420,"PPI industry data for Metal tanks, heavy gauge, mfg, not seasonally adjusted"
PCU3324203324200,"PPI industry data for Metal tanks, heavy gauge, mfg-Metal tanks, heavy gauge, not seasonally adjusted"
PCU332420332420P,"PPI industry data for Metal tanks, heavy gauge, mfg-Primary products, not seasonally adjusted"
PCU332420332420S,"PPI industry data for Metal tanks, heavy gauge, mfg-Secondary products, not seasonally adjusted"
PCU332420332420SM,"PPI industry data for Metal tanks, heavy gauge, mfg-Secondary products and miscellaneous receipts, not seasonally adjusted"
PCU332420332420SS,"PPI industry data for Metal tanks, heavy gauge, mfg-Secondary products, not seasonally adjusted"
PCU33243-33243-,"PPI industry data for Light gauge metal container mfg, not seasonally adjusted"
PCU332431332431,"PPI industry data for Metal can mfg, not seasonally adjusted"
PCU3324313324311,"PPI industry data for Metal can mfg-Steel cans and tinware products, not seasonally adjusted"
PCU3324313324313,"PPI industry data for Metal can mfg-Aluminum cans (including lids, ends, and parts shipped separately), not seasonally adjusted"
PCU332431332431P,"PPI industry data for Metal can mfg-Primary products, not seasonally adjusted"
PCU332431332431S,"PPI industry data for Metal can mfg-Secondary products, not seasonally adjusted"
PCU332431332431SS,"PPI industry data for Metal can mfg-Secondary products, not seasonally adjusted"
PCU332439332439,"PPI industry data for Other metal container mfg, not seasonally adjusted"
PCU3324393324391,"PPI industry data for Other metal container mfg-Steel pails (1- to 12-gallon capacity) and fabricated steel boxes, not seasonally adjusted"
PCU3324393324393,"PPI industry data for Other metal container mfg-Steel shipping barrels & drums, exc. beer barrels (more than 12-gallon capacity), not seasonally adjusted"
PCU3324393324396,"PPI industry data for Other metal container mfg-All other metal containers, not seasonally adjusted"
PCU332439332439P,"PPI industry data for Other metal container mfg-Primary products, not seasonally adjusted"
PCU332439332439S,"PPI industry data for Other metal container mfg-Secondary products, not seasonally adjusted"
PCU3325--3325--,"PPI industry group data for Hardware mfg, not seasonally adjusted"
PCU33251-33251-,"PPI industry data for Hardware mfg, not seasonally adjusted"
PCU332510332510,"PPI industry data for Hardware mfg, not seasonally adjusted"
PCU3325103325102,"PPI industry data for Hardware mfg-Furniture hardware (excluding cabinet hardware), not seasonally adjusted"
PCU3325103325104,"PPI industry data for Hardware mfg-Builders' hardware, including fabricated metal safe and vault locks, & cabinet hardware, not seasonally adjusted"
PCU3325103325106,"PPI industry data for Hardware mfg-Motor vehicle hardware (lock units, door & window handles, window regulators, hinges, etc.), not seasonally adjusted"
PCU3325103325107,"PPI industry data for Hardware mfg-Other transportation equipment hardware, incl. marine & aircraft (excl. motor vehicle hardware), not seasonally adjusted"
PCU332510332510A,"PPI industry data for Hardware mfg-All other miscellaneous hardware, not seasonally adjusted"
PCU332510332510M,"PPI industry data for Hardware mfg-Miscellaneous receipts, not seasonally adjusted"
PCU332510332510P,"PPI industry data for Hardware mfg-Primary products, not seasonally adjusted"
PCU332510332510S,"PPI industry data for Hardware mfg-Secondary products, not seasonally adjusted"
PCU332510332510SS,"PPI industry data for Hardware mfg-Secondary products, not seasonally adjusted"
PCU3326--3326--,"PPI industry group data for Spring & wire product mfg, not seasonally adjusted"
PCU33261-33261-,"PPI industry data for Spring & wire product mfg, not seasonally adjusted"
PCU332613332613,"PPI industry data for Spring mfg, not seasonally adjusted"
PCU3326133326133,"PPI industry data for Spring mfg-Cold formed steel springs, except wire, not seasonally adjusted"
PCU3326133326134,"PPI industry data for Spring mfg-Hot formed steel springs, except wire, not seasonally adjusted"
PCU3326133326135,"PPI industry data for Spring mfg-Precision mechanical wire springs, not seasonally adjusted"
PCU33261333261351,"PPI industry data for Spring mfg-Precision mechanical extension- and torsion-type wire springs, not seasonally adjusted"
PCU33261333261352,"PPI industry data for Spring mfg-Precision mechanical compression-type wire springs, not seasonally adjusted"
PCU3326133326137,"PPI industry data for Spring mfg-Other wire springs, including spring units for box springs, innerspring mattresses, etc., not seasonally adjusted"
PCU332613332613M,"PPI industry data for Spring mfg-Miscellaneous receipts, not seasonally adjusted"
